pid,screen_width,screen_height,condition,writing_assignment,awe,fear,amazement,happiness,fascination,content_video,content_study,video_played,video_problems,sound_on,attentive,conscientious,screen_control,screen_control_other,num_strengths,num_weaks,has_agreed,has_writing_assignment,num_strengths_z,num_weaknesses_z,has_outlier,has_zero_weaks,has_sound,has_video,has_attentiveness,awe_scale,num_strengths_log,num_weaks_log,balance,balance_log,num_strengths1_log,num_weaks1_log,balance1,balance1_log
246353c7,390,699,exp_old,"Ich denke positiv über meine Fertigkeiten 
Ich habe ein positives Bild über mein Äußeres 
Ich vergesse oft Dinge 
Ich schiebe Sachen oft vor mich her ",3,2,6,3,7,"- Sonnensystem 
- Größe der Erde im vergleich zu anderen Planeten und Sonnen ",Selbsteinschätzung nach dem man gesehen hat wie klein unser Einfluss ist und unsere Wirksamkeit,1,"",1,1,1,1,"",2,2,TRUE,TRUE,-1.03686415180522,-0.200557508650007,FALSE,FALSE,TRUE,TRUE,TRUE,5.33333333333333,0.693147180559945,0.693147180559945,1,0,1.09861228866811,1.09861228866811,1,0
c5ea6ebe,393,695,control,"Ich kann gut andere Menschen in Gespräche verwickeln, hab Humor und komme daher auch sehr sympathisch rüber , ich bin ein sehr sportlicher Menschen. Zudem bin ich mir über meine Fähigkeiten bewusst und sehr reflektiert und kann gut kommunizieren.
Zu meinen Schwächen gehört dass ich viel Aufmerksamkeit und Bestätigung benötige, manchmal etwas lauter bin ",1,1,1,1,1,Wie man eine stabile Mauer baut,Wie uns Videos bzw. Social Media beeinflusst,1,"",1,1,1,1,"",7,3,TRUE,TRUE,0.816467906977055,0.311209927215528,FALSE,FALSE,TRUE,TRUE,TRUE,1,1.94591014905531,1.09861228866811,2.33333333333333,0.847297860387204,2.07944154167984,1.38629436111989,2,0.693147180559945
54899a94,393,695,control,"Was ich als meine Stärke sehe:
Ich habe eine gewisse Empathie, kann mich gut in Personen hineinversetzen und versuche, wenn es Probleme gibt, gemeinsam Lösungswege zu erörtern.
Ich bin kreativ und versuche auch Probleme so zu lösen. Ich glaube, ich strahle Vertrauen aus, viele mir unbekannte Menschen, erzählen besondere Erlebnisse mir. Ichhabe einen guten Draht zu kleinen Kindern. Ich nehme die Natur sehr detailliert wahr und schätze schöne Ausblicke und speichere sie für mich besonders ab. Ich bin hilfsbereit. ",2,1,2,2,2,"Eine Anweisung und Erläuterung wie man eine stabile Mauer baut, mit einzelnen Arbeitsschritten und Möglichkeiten der Fertigstellung.","Weiß ich nicht. Sicher nicht, um die Details des Videos. 
",1,"",1,1,1,1,"",12,0,TRUE,TRUE,2.66979996575933,-1.22409238038108,FALSE,TRUE,TRUE,TRUE,TRUE,2,2.484906649788,-Inf,Inf,Inf,2.56494935746154,0,13,2.56494935746154
2f1db1f7,1596,870,control,"Liebevoll
Einfühlsam
Hilfsbereit
Empathisch
Zuverlässig
Strukturiert
Organisiert
Reflektiert
Verantwortungsbewusst


Nachtragend
Perfektionistisch
Nicht entscheidungsfreudig",1,1,2,1,2,"- Mauern
- Stabilisierung von Mauern
- Bauweise von Mauern",Selbsteinschätzung,1,"",1,1,1,3,"",9,3,TRUE,TRUE,1.55780073048996,0.311209927215528,FALSE,FALSE,TRUE,TRUE,TRUE,1.66666666666667,2.19722457733622,1.09861228866811,3,1.09861228866811,2.30258509299405,1.38629436111989,2.5,0.916290731874155
361996ce,375,635,exp_new,"Meine Stärken sind Einfühlsam zu sein, mich Gelassen mit Themen zu beschäftigen, Neugierig bin für Neues und offen bin für Persönliche Weiterentwicklungen. Zu meinen Schwächen gehören Frustration, Nervösität und Zweifel an mir selbst ",7,1,6,6,7,Von einen einzelnen Standpunkt immer mehr zu sehen und eine stark verändert Umgebung (Vom Ausgangspunkt bis zur  Galaxie),Um die Wahrnehmung von uns Menschen,1,"",1,1,1,1,"",4,3,TRUE,TRUE,-0.295531328292308,0.311209927215528,FALSE,FALSE,TRUE,TRUE,TRUE,6.66666666666667,1.38629436111989,1.09861228866811,1.33333333333333,0.287682072451781,1.6094379124341,1.38629436111989,1.25,0.22314355131421
d69f881d,402,714,exp_new,"Ich bin geschickt und kann schnell neue Dinge erlernen. 
Ich kann andere Menschen gut anleiten, neue Dinge zu lernen. 
Es fällt mir schwer über lange Zeit Kontakt mit vielen Menschen zu halten 
Ich bin manchmal durch kleine Unannehmlichkeiten leicht reizbar",7,1,2,4,6,"Sartpunkt Industriegebiet o.ä. 
Danach „Flug“ immer weiter weg 
Über Europa, die Erde, bis in s Weltall ",Das Bewusstsein der Menschen wie klein die Menschheit/Erde ist.,1,"",1,1,1,1,"",3,2,TRUE,TRUE,-0.666197740048763,-0.200557508650007,FALSE,FALSE,TRUE,TRUE,TRUE,5,1.09861228866811,0.693147180559945,1.5,0.405465108108164,1.38629436111989,1.09861228866811,1.33333333333333,0.287682072451781
3333f0b4,390,699,exp_old,"Ich bin abenteuerlustig, engagiert und selbstbewusst. Es wird nichts langweilig, sondern aufregend. Zuhören und Empathie  zeigen, liegt mir. 
An meiner Geduld arbeite ich. Auch der Umgang mit Stress oder ähnliches fehlt mir schwerer.  ",6,2,6,4,6,"Das Video zeigte das Sonnensystem. Alle bekannten Planeten. 
Die Erde wirkte sehr klein und das Universum sehr groß. ","Möglicherweise, dass alles noch so kleine eine Rolle spielt. 
Oder wir meist nicht wissen was auf uns zukommt und einen offenen Blick auf die Zukunft etc. entwickeln sollten. ",1,"",1,1,1,1,"",6,2,TRUE,TRUE,0.445801495220601,-0.200557508650007,FALSE,FALSE,TRUE,TRUE,TRUE,6,1.79175946922806,0.693147180559945,3,1.09861228866811,1.94591014905531,1.09861228866811,2.33333333333333,0.847297860387204
e5375d89,360,645,control,"Ich bin ein empathischer Mensch, der immer ein offenes Ohr hat und ich verurteile die Handlungen von anderen nicht. Ich mag es im Team zu arbeiten, bin kommunikativ und übernehme Verantwortung. 
Meine Schwächen sind chaotische Zeitplanung und manchmal emotionale Reaktionen auf Ereignisse. Ich versuche pünktlich zu sein, aber bin es leider zu selten.",1,1,1,3,2,"- wie man eine feste Mauer baut
- Werbung für eine Anleitung, wie man mit Rohren die Mauer befestigt ","Wie lange ich mich für etwas interessiere, das mich gerade nicht persönlich berührt.",1,"",1,1,1,1,"",6,3,TRUE,TRUE,0.445801495220601,0.311209927215528,FALSE,FALSE,TRUE,TRUE,TRUE,1.33333333333333,1.79175946922806,1.09861228866811,2,0.693147180559945,1.94591014905531,1.38629436111989,1.75,0.559615787935423
21fbc558,402,714,control,"Ich bin sehr empathisch, kann gut strukturieren und priorisieren sowie zwischenmenschliche Dynamiken und Stimmungen erkennen und darauf reagieren. Meine schwächen sind perfektionismus der mir häufig im weg steht sowie selbstzweifel und zu teilen schwierigkeiten sich abzugrenzen. ",1,1,1,1,1,Eine Anleitung zum Bauen einer Mauer aus Mauer Blöcken und das fixieren dieser mittels einer Metallstange für den Garten und Außenbereich,Aufmerksamkeit,1,"",1,1,1,1,"",5,3,TRUE,TRUE,0.0751350834641462,0.311209927215528,FALSE,FALSE,TRUE,TRUE,TRUE,1,1.6094379124341,1.09861228866811,1.66666666666667,0.510825623765991,1.79175946922806,1.38629436111989,1.5,0.405465108108164
a581c35a,1440,719,control,"Meine Stärken: ich bin einfühlsam, kann gut zuhören und auch gute tipps und Ratschläge geben, ich bin lustig, man kann viel Spaß mit mir haben, mit Freunden mit denen ich bonde habe ich eine sehr tiefe Beziehung und ich bin ihnen gegenüber auch 100% loyal und hilfsbereit. Ich bin außerdem intelligent und mir fallen viele Aufgaben nicht allzu schwer. Ich versuche auch immer nett und freundlich zu sein. Ich tanze außerdem ganz gut und gerne",3,1,2,2,4,Mauer bauen und wie man Mauern stabiler macht (mit Rundungen und Stäben usw.),"Wie man ein neutrales Video bewertet, wenn man dazwischen über Stärken von sich nachdenkt und diese beschreibt - andere Versuchsgruppe muss vielleicht stattdessen Schwächen nennen?",1,"",1,1,1,3,"",13,0,TRUE,TRUE,3.04046637751578,-1.22409238038108,TRUE,TRUE,TRUE,TRUE,TRUE,3,2.56494935746154,-Inf,Inf,Inf,2.63905732961526,0,14,2.63905732961526
4e420d76,1920,951,exp_old,"Ich behaupte immer oder rede mir selbst ein, dass ich es sehr mag zu kochen und zu backen - dann werde ich es auch irgendwann so gern tun, dass es mir im Alltag oft oder fast immer Freude bereitet. Gerade gestern erst backte ich einen Möhrenkuchen mit Erythrit, was ich noch nie versucht hatte. Er war etwas trocken, aber geschmacklich sehr lecker.

*Anm.: Wer würde in einem Gespräch mit einer Person, die man gerade erst kennenlernt, über eigene Schwächen oder negativ konnotierte Dinge sprechen? Freut man sich dann nicht eher an den schönen Dingen, die man sich erzählt?",3,1,5,3,6,"Es zeigte ausgewählte Bestandteile des Universums in den Dimensionen von klein nach (enorm) groß, beginnend mit einer Stadt auf der Erde hin zum größten bekannten Red Giant.",Ich weiß es nicht.,1,"",1,1,1,4,"",2,0,TRUE,TRUE,-1.03686415180522,-1.22409238038108,FALSE,TRUE,TRUE,TRUE,TRUE,4.66666666666667,0.693147180559945,-Inf,Inf,Inf,1.09861228866811,0,3,1.09861228866811
26838789,393,695,control,"Teamfähig
Stark in der Analyse 
Mag Herausforderungen
Lerne gerne etwas Neues
Zielstrebig
Belastbar",1,1,5,2,5,"Stabilität von Mauern
Welche Möglichkeiten es gibt, Mauern zu stabilisieren.",Einfluss der Informationen im Video auf die Selbsteinschätzung beziehungsweise auf die Darstellung der eigenen Stärken,1,"",1,1,1,1,"",6,0,TRUE,TRUE,0.445801495220601,-1.22409238038108,FALSE,TRUE,TRUE,TRUE,TRUE,3.66666666666667,1.79175946922806,-Inf,Inf,Inf,1.94591014905531,0,7,1.94591014905531
b2cc16ca,411,784,exp_old,"Kreativ,Zielstrebig, Durchhaltevermögen, empathisch, hilfsbereit, positive Grundstimmung


Auch mürrisch, chaotisch tendenziell, Kritik ertrage ich sehr schlecht, manchmal grüblerisch",5,1,5,3,6,Bedeutung der Erde in unserem Sonnensystem und allen bekannten Sternen im All und gleichzeitig die Bedeutungslosigkeit . Zufall von Entstehung von Leben und unsere Einzigartigkeit.,"Wünschte es ginge um Möglichkeiten der Weltraumbesiedlung. Zufällig mag ich Scifi . Wahrscheinlich geht es um die Bedeutung des Einzelnen auf der Erde....und in unserem bekannten System. Letztendlich sind wir nur ein zufâlliges Produkt mit optimalen Voraussetzungen...auf der Erde hat sich komplexes Leben gebildet. Diese Chance auf diesem Planeten nutzen wir leider eher schlecht  wir sind eine Nebensächlichkeit im Universum. 
Hier auf der Erde sind wir alles und wirken wie es uns gefällt und wie wir es können; oder auch nicht. 
Ich für meinen Teil freue mich mehr, als dass ich mich grâme hier zu sein. Und wirken auch, so wie alle anderen und so wie Sie.",1,"",1,1,1,1,"",6,4,TRUE,TRUE,0.445801495220601,0.822977363081064,FALSE,FALSE,TRUE,TRUE,TRUE,5.33333333333333,1.79175946922806,1.38629436111989,1.5,0.405465108108164,1.94591014905531,1.6094379124341,1.4,0.336472236621213
3f2b71a3,390,669,exp_new,"Aufmerksam, ehrlich und feinfühlig. Ich würde mich auch als resilient und stark beschreiben. Ich denke ich kann gut zuhören und habe eine gutes Gespür dafür Menschen das zu geben, was sie in dem Moment brauchen. Ich bin sehr lebensfroh und das Glas des Lebens halb voll.",6,3,7,5,7,"- Von dem Universum
- dem Rauszoomen von der Erde bis hin zur Galaxie 
- im übertragenen Sinne: von dem Perspektivwechsel einer einzelnen Person zum Weitblick über die ganze Welt","- darum seine eigenen Themen im Kontext Eingebettet zu betrachten und damit vielleicht sogar von eigenen, furchtbar wichtigen Dingen ein Stück weit loslassen zu können
- sich befreien von dem einen „Wahren“",1,"",1,1,1,1,"",9,0,TRUE,TRUE,1.55780073048996,-1.22409238038108,FALSE,TRUE,TRUE,TRUE,TRUE,6.66666666666667,2.19722457733622,-Inf,Inf,Inf,2.30258509299405,0,10,2.30258509299405
625ca5d6,393,661,exp_old,"Zu meinen Stärken gehört auf jeden Fall, dass ich empathisch bin und sehr zuverlässig. Ich bin pflichtbewusst und versuche eigentlich immer, mein Bestes zu geben. Außerdem würde ich mich als sehr unkompliziert und umgänglich beschreiben.
Meine stärkste Schwäche ist, dass ich schlecht Fehler eingestehen kann. Außerdem versuche ich immer sehr stark, es allen recht zu machen, was oftmals aber unautentisch wirken könnte. Ich bin außerdem nicht sehr stressresistent.",6,2,7,4,6,"- das Verhältnis der Erde in ihrer Größe und Entfernung zu anderen Planeten und Sternen 
- wie klein die Erde im Vergleich zu ihrem zugehörigen Universum ist ","Ich glaube, es ging darum, ob wir uns selbst anderes bewerten und einordnen, wenn wir davor geprimed wurden, wie unbedeutend klein jeder einzelne von uns eigentlich ist.",1,"",1,1,1,1,"",6,4,TRUE,TRUE,0.445801495220601,0.822977363081064,FALSE,FALSE,TRUE,TRUE,TRUE,6.33333333333333,1.79175946922806,1.38629436111989,1.5,0.405465108108164,1.94591014905531,1.6094379124341,1.4,0.336472236621213
4ca99f97,440,742,exp_new,"Ich kann sehr gut organisieren und planen, bin ein sehr positiver Mensch und sehe in allem ein Sinn. Außerdem bin ich sehr Humorvoll und weltoffen, was mir in der Kommunikation mit anderen Menschen hilft. 

Meine Schwäche ist, dass ist perfektionistisch bin und dadurch oft Aufgaben nicht abgeben will ",2,1,7,6,6,"Dem Universum
Der Galaxy 
Der Welt ",Um alles was außerhalb unserer Welt liegt,1,"",1,1,1,1,"",6,1,TRUE,TRUE,0.445801495220601,-0.712324944515543,FALSE,FALSE,TRUE,TRUE,TRUE,5,1.79175946922806,0,6,1.79175946922806,1.94591014905531,0.693147180559945,3.5,1.25276296849537
3f6ca45b,393,695,control,Freies Sprechen und das Abhalten von Vorträgen würde ich als meine Stärke bezeichnen. Organisation eher als Schwäche,1,1,2,2,2,"-Mauern
-Befestigungen
-Design",-Psychologie,1,"",1,1,1,1,"",2,1,TRUE,TRUE,-1.03686415180522,-0.712324944515543,FALSE,FALSE,TRUE,TRUE,TRUE,1.66666666666667,0.693147180559945,0,2,0.693147180559945,1.09861228866811,0.693147180559945,1.5,0.405465108108164
38c53d29,1363,645,exp_new,"Kann gut mit Menschen, hilfsbereit, Höflich, Freuenversteher, Bereit sich auf neues einzulassen. Flexibel, anpassungsfähig

Manchmal naiv, kein großer Ergeiz, Kann mich schlecht durchsetzten. Kann schlecht mit Zahlen. ",5,1,3,1,4,"Weltall, Galaxien, Erde, ",Um den Einfluss von Medien auf das eigene Selbstbild,1,"",1,1,1,3,"",7,4,TRUE,TRUE,0.816467906977055,0.822977363081064,FALSE,FALSE,TRUE,TRUE,TRUE,4,1.94591014905531,1.38629436111989,1.75,0.559615787935423,2.07944154167984,1.6094379124341,1.6,0.470003629245736
51fddb70,1180,668,exp_new,"Stärken: Empathie (/sich gut in andere Menschen hineinversetzen können), analytisches Denken, Neugierde, 
Schwächen: manchmal people pleaser",5,2,7,6,7,"Erst Ausschnitt von Erde (wie Drohnenaufnahme) dann immer weiter weg bis nur noch die Erde zu sehen war, dann das Sonnensystem und immer weiter weg",Einfluss vom Video auf Stären/Schwächen-Wahrnehmung?,1,"",1,1,1,2,"",3,1,TRUE,TRUE,-0.666197740048763,-0.712324944515543,FALSE,FALSE,TRUE,TRUE,TRUE,6.33333333333333,1.09861228866811,0,3,1.09861228866811,1.38629436111989,0.693147180559945,2,0.693147180559945
1cd052a6,607,260,exp_new,"Stärken: 
- Analytisches Vermögen. Eine Fähigkeit, Dinge genau zu analysieren und Zusammenhänge zu erkennen. 
- Reflexionsvermögen: Fähigkeit, eigenes Erleben und Verhalten zu erkennen, zu reflektieren und auch mal darüber zu schmunzeln 

Schwächen: 
- Verkopftheit: teils übermäßige Beschäftigung mit möglichen Szenarien, bzw. Verkomplizierung von Aufgaben oder Sachverhalten 
- Langsamkeit: Schnelligkeit kann ob meiner Genauigkeit gern mal verloren gehen",6,1,5,4,6,"Rauszoomen von einem Ort auf der Erde bis hinaus ins Universum, raus aus dem Sonnensystem. Alles wurde kleiner, Sterne und (wahrscheinlich) Galaxien sichtbar. ",Auswirkung des Sehens von dem Film auf Selbstbeschreibung?,1,"",1,1,1,1,"",2,2,TRUE,TRUE,-1.03686415180522,-0.200557508650007,FALSE,FALSE,TRUE,TRUE,TRUE,5.66666666666667,0.693147180559945,0.693147180559945,1,0,1.09861228866811,1.09861228866811,1,0
3c1dc75a,2048,1152,exp_new,"Stärken: Große Zusammenhänge gut erkennen können; Einflülsam mit meinen Mitmenschen umgehen können; Offenheit für alles mögliche

Schwächen: Überdenken von allem möglichen, wenn ich bei Dingen unsicher bin, führt dazu, dass ich manchmal ewig für einfache Aufgaben brauche oder das hier und jetzt weniger genießen kann.",5,2,5,5,4,"Das Video zeigt die Perspektive eines Beobachters, der vom TUM Garching Gelände langsam startet mit blick auf die Erde, dann immer schneller steigt, weiter weg von der Erde, diese und der Mond verschwinden, dann sieht man die Sonne, dann die Nachbarsterne und dann nach längerem """"""""""""""""raus zoomen"""""""""""""""" die Milchstraße.",Vielleicht inwiefern die Beobachtung aus Sicht des Universums uns erfürchtiger macht und damit anders über unsere Stärken und Schwächen berichten lässt.,1,"",1,1,1,4,"",3,1,TRUE,TRUE,-0.666197740048763,-0.712324944515543,FALSE,FALSE,TRUE,TRUE,TRUE,4.66666666666667,1.09861228866811,0,3,1.09861228866811,1.38629436111989,0.693147180559945,2,0.693147180559945
3b9e6370,393,695,exp_old,"Meine Stärken sind dass ich sehr empathisch bin. Ich kann mich gut in andere hineinversetzen und deren Gefühle verstehen. Ich bin aufmerksam und versuche, mir viele Dinge zu merken für Leute da zu sein und interessiert zu sein. Ich bin sehr ehrgeizig und zuverlässig in den meisten Dingen. Eine andere stärke ist jedoch dass ich auch versuche viel mit Humor zu nehmen und gute Stimmung zu verbreiten. Schwächen meinserseits sind dass ich manchmal so viel denke und dadurch den Fokus für das wichtige verliere und aus Versehen Leute verletze. Ich nehme mir oft zu viel vor und bin nicht oft zufrieden damit was ich tue ",2,6,7,1,3,"Von dem Sonnensystem, den verschieden Planeten und Sternen und deren Relation in ihrer Größe zueinander ",Ich habe keine Ahnung,1,"",1,1,1,1,"",11,3,TRUE,TRUE,2.29913355400287,0.311209927215528,FALSE,FALSE,TRUE,TRUE,TRUE,4,2.39789527279837,1.09861228866811,3.66666666666667,1.29928298413026,2.484906649788,1.38629436111989,3,1.09861228866811
0d5bc93d,390,645,exp_old,"Ich kann gut mit anderen reden, bin empathisch, gebe gute Ratschläge. Lernen fällt mir leicht, dementsprechend bin ich gut in Sprachen aber auch in def Schule. Ich bin relativ gelenkig. Auf der anderen Seite der ungeduldig, ich bin pessimistisch und schlecht begeisterungsfähig. Ich bin perfektionistisch, faul, unordentlich, ängstlich, vermeidend. Nicht sehr diszipliniert. ",6,5,6,3,6,"Zuerst wurde von der Erde rausgezoomt, es folgen die Planten in unserem Sonnensystem größer werdend, danach wurden weitere Sterne der größe nach aufgezeigt, rote Giganten.","In wie fern sich die Selbsteinschätzung verändert, wenn einem bewusst wird wie klein die Erde ist und wie groß das Universum ist.",1,"",1,1,1,1,"",5,9,TRUE,TRUE,0.0751350834641462,3.38181454240874,TRUE,FALSE,TRUE,TRUE,TRUE,6,1.6094379124341,2.19722457733622,0.555555555555556,-0.587786664902119,1.79175946922806,2.30258509299405,0.6,-0.510825623765991
6bb3b66b,390,655,exp_old,"meine Stärken sind meine Empathie und mein Einfühlvermögen, Verständnis für andere aufzubringen, optimistisch sein, gut analysieren können, auch Offenheit

meine Schwächen sind Selbstkritik und auch Kritik an anderen, Ernsthaftigkeit, Grübelei",4,2,7,1,5,"Perspektive/ Skala unseres Sonnensystems und dem Universum, Vergleich der eigenen Existenz in komplett anderen Dimensionen","Ich glaube es ging um die veränderte Selbstwahrnehmung wenn einem deutlich gemacht wird, wie klein und scheinbar unbedeutend man im gesamten Universum ist. Vielleicht soll damit eine positivere Selbsteinschätzung einhergehen, man ist wohlwollender sich selbst und den eigenen Fehlern gegenüber oder auch andersherum stuft sich selbst als weniger außergewöhnlich und „grandios“ ein etc. 
Also insgesamt glaube ich geht es um Selbstreflexion in einem bestimmten Kontext. ",1,"",1,1,1,1,"",6,4,TRUE,TRUE,0.445801495220601,0.822977363081064,FALSE,FALSE,TRUE,TRUE,TRUE,5.33333333333333,1.79175946922806,1.38629436111989,1.5,0.405465108108164,1.94591014905531,1.6094379124341,1.4,0.336472236621213
cb218d19,777,302,exp_new,"Hallo, 
Zu meinen Stärken zähle ich, dass ich zielorientiert arbeite, gerne einen Weitblick für Dinge habe, sehr detailgetreu arbeite und wenn ich für etwas brenne, meine vollen 100% gebe. Ich bin empathisch und einfühlsam, kann Menschen inspirieren und motivieren und ein Lächeln auf ihr Gesicht zaubern. 

Punkte, an denen ich arbeiten kann sind emotionale Abgrenzung und meine Gefühlswelt besser kontrollieren können. 
Mehr aus meiner Comfort Zone kommen und für meine Wünsche und Bedürfnisse einstehen. Ich kann auch noch lernen, meine Meinung klar zu äußern. ",4,6,6,6,6,"Es hat unsere Galaxie gezeigt Beziehungsweise die Lage der Erde im Weltraum. Es begann im Micro mit einem Punkt auf der Erde und hat sich zum Makrokosmos geweitet. Erst die Stadt, dann große Grünfläche, dann die Erde, die immer kleiner wurde, wie ein Stern. Irgendwann kam dann die Milchstraßen. Das danch kenn ich nicht aber im Prinzip ist der Weltraum immer mehr in die Weite gegangen. ",Die Frage hab ich mir zwischendurch auch gestellt. Keine Ahnung.,1,"",1,1,1,1,"",9,5,TRUE,TRUE,1.55780073048996,1.3347447989466,FALSE,FALSE,TRUE,TRUE,TRUE,5.33333333333333,2.19722457733622,1.6094379124341,1.8,0.587786664902119,2.30258509299405,1.79175946922806,1.66666666666667,0.510825623765991
08091059,384,727,control,"Meine Stärken sind ua. Dass ich sehr fleißig bin und ein gutes Durchhaltevermögen habe. Dazu kann ich mich sehr gut in andere hineinversetzen und so auch gut Konflikte unparteiisch lösen.
Meine Schwächen sind das ich ein schlechtes Gedächtnis hab und deswegen leider vieles schnell vergesse, was für Mitmenschen anstrengend werden kann. Dazu gerate ich schnell in Stress und werde schnell frustriert.",1,3,1,1,1,"Mauern im Garten zu bauen, besonders mit Hilfe von Fixierstangen im Mauerwerk.",Möglicherweise um das Wohlbefinden bein Anschauen des Videos.,1,"",1,1,1,1,"",4,3,TRUE,TRUE,-0.295531328292308,0.311209927215528,FALSE,FALSE,TRUE,TRUE,TRUE,1,1.38629436111989,1.09861228866811,1.33333333333333,0.287682072451781,1.6094379124341,1.38629436111989,1.25,0.22314355131421
639cc4f6,822,292,exp_new,"Ich bin ein zuverlässiger und sorgfältiger Mensch. Wenn ich einmal eine Entscheidung für richtug befunden und getroffen habe, werde ich es mit allen mit verfügbaren Mitteln durchsetzen. In wichtigen Dingen bin ich entscheidungsstark und fähig binnen kürzester Zeit wichtige Entscheidungen zu treffen, wenn ich von der Richtigkeit überzeugt bin. Ich bleibe gerne unabhängig und prüfe alles und füge mich nicht in Regeln oder Strukturen ohne sie geprüft zu haben. Erkenne ich etwas an, bin ich absolut treu.
Ich habe allerdings meinen eigenen Kopf und füge mich dadurch nicht sehr gut in Gruppen ein und ziehe mich lieber zurück und arbeite alleine. Eine Zusammenarbeit aus reiner Solidarität oder um des Friedens willens gibt es nicht. Eine Zusammenarbeit passiert nur, wenn sich die Meinungen und Ziele der anderen mit meinen decken.",5,1,4,4,5,"Von der Größe des Universums 
Von der Kleinheit unserer Existenz 
Von der Irrelevanz unseres Daseins
Von der Größe und Schönheit unserer Schöpfung 
Von der Komplexität und Vielfalt der Welt
Von der Größe Gottes der das alles geschaffen hat","Reaktionen verschiedener Charaktertypen auf Musik und Bild
Erschrickt man eher ob unserer Irrelevanz und Kleinheit oder gerät man ins staunen und in Freude über die Schönheit der Schöpfung ",1,"",1,1,1,1,"",6,2,TRUE,TRUE,0.445801495220601,-0.200557508650007,FALSE,FALSE,TRUE,TRUE,TRUE,4.66666666666667,1.79175946922806,0.693147180559945,3,1.09861228866811,1.94591014905531,1.09861228866811,2.33333333333333,0.847297860387204
84120fc8,339,568,control,"Meine Stärke ist es, empathisch mit anderen Menschen zu sein. Zudem bin ich musikalisch und technisch überdurchschnittlich begabt. Als eine Stärke von mir empfinde ich meine Fähigkeit, mich für neue Dinge zu begeistern und einzuarbeiten.
Meine Schwäche ist räumliches Denken. Zudem bin ich im Kopfrechnen nicht gut. ",1,1,2,1,2,"- Mauerwerke
- Stabilisierung von Mauerwerken
- Handwerk",Fokus (was schauen wir wie an) und dessen Auswirkung auf unsere Wahrnehmung von Stärken und Schwächen.,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,1.66666666666667,,,,,,,,
f11c21a8,360,699,exp_old,"Stärke:
Ordentlich, Strukturiert, Logisch, detailliert, genau, kann mit jedem, entschieden, kreativ

Schwächen:
Träge, detailverliebt",5,2,6,2,6,Größendimension der bekannten Planten/Sterne,"Wie Triumphierend Musik und das immer Größerwerden der Planten, das eigne Ego pushen. (denk eher an Stärken, ist selbstbewusster) ",1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,5.66666666666667,,,,,,,,
9f05bf96,390,699,control,"Meine Stärken sind emphatisches Einfühlen in andere Personen, ich habe einen guten Blick für andere Menschen und sehe, was es in meinem Umfeld zu tun gibt und übernehme diese Aufgaben eigenständig. 
Meine Schwächen sind oft dominantes Handeln.",2,1,4,3,5,"- wie man eine Mauer errichtet 
- wie man diese möglichst stabil errichtet und ggf. mit Rohren verstärkt unterstützen kann",- Veränderung der Wahrnehmung nach einem Video auf das persönliche Können?! Aber wirklich keine Ahnung haha,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,3.66666666666667,,,,,,,,
5f1904cb,1536,730,control,"Meine Stärken sind, dass ich immer das positive in Menschen sehe, auch wenn sie mich verletzen oder etwas falsch machen. Außerdem will ich immer alles richtig machen und versuche es auch zu machen, auch wenn das bedeuted mich nicht an erster Stelle zu stellen. Vielleicht ist das auch eine meiner Schwächen, ich pass zu wenig auf mich selber auf und wenn es zu viel wird dann schaff ich es nicht meine Gefühle einzuordnen. Eine weitere Schwäche ist, dass ich manchmal zu schnell laut werde und mich dann nicht mehr kontrollieren kann und dann sachen sag, die vielleicht verletzend sein können. ",1,1,5,5,5,"Mauern bauen, sodass sie stabil und fest sind",Seine eigenen Mauen anzuschauen und runterzulassen,1,"",1,1,1,3,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,3.66666666666667,,,,,,,,
eb7c7d8c,390,645,exp_new,"Meine Stärken sind Empathie, ein gesundes Selbstbewusstsein, einigermaßen analytisches Denken, große Bereitschaft, für Freunde weit zu gehen, social butterfly sein, Menschen ein Gefühl zu geben, willkommen zu sein. 
Meine Schwächen sind procrastination, Nervosität, negativität hinsichtlich Zukunftsszenarien, Faulheit, und dass ich gerne über Menschen (auch schlecht) rede. ",5,2,5,6,6,"- Vogel/Drohnenperspektive: Flug heraus aus München (Unicampus?) ins Weltall 
- Sagenhafte Darstellung des Alls
- Beschleunigung bei größerer Distanz, „Sog“ ins Universum
- Epische Musik ",Beeinflussung der Emotion und des Selbstbilds durch Platzierung des Selbst im kosmischen Kontext sowie durch epische Musik,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,5.33333333333333,,,,,,,,
